Student ID,Age,Gender,Home Region,Home City,Program ID,Program Main Category Code,Program Sub Category Code,Technology Type,Program Skill Level,Program Presentation Method,Program Start Date,Program End Date,Program Days,Completed Degree,Level of Education,College,University Degree Score,University Degree Score System,Employment Status,Job Type,Still Working,Y,Age Range by Program
b63ad04d-0399-422c-918e-bd9b43578274,26,Female,Riyadh Region,Riyadh,28730cba-4bc2-4eb8-84ce-3002895e600d,APMR,KLTM,Emerging,Intermediate,In-person,2023-07-09,2023-08-03,26,Yes,Bachelor,Information and Communication Technology,4.67,5.0,Unemployed,No Job,No,0,19-41
e6f1ea22-4db2-40d0-9cca-e79459dfa646,29,Female,Medina Region,Medina,2be241b2-0980-4981-addc-7b3579392ff3,APMR,SRTA,Traditional,Intermediate,In-person,2023-11-05,2023-11-09,5,Yes,Diploma,Information and Communication Technology,72.0,100.0,Unemployed,No Job,No,0,20-42
8f976433-0676-47b7-aa7e-46e4f6fa1a28,33,Male,Riyadh Region,Riyadh,ce173b66-cd22-4a7a-9cb5-c872f6942f50,PCRF,PCRF,Emerging,Intermediate,In-person,2023-07-23,2023-07-27,5,No,Bachelor,Information and Communication Technology,3.5,5.0,Employed,Full-time,Yes,0,23-40
840ee9ff-788a-4f4d-bf0c-b7dcd4c800ea,19,Female,Eastern Province,Khobar,f6feebca-cf2e-49f8-b3df-f3bb115cd241,APMR,SRTA,Traditional,Beginner,Remote,2023-11-12,2023-11-16,5,Yes,Diploma,Information and Communication Technology,5.0,5.0,Student,No Job,No,0,19-38
0825468a-00b1-4de5-9fe0-17e03fa5c8f3,24,Male,Makkah Region,Jeddah,71232fc2-3531-4297-a355-d83628f945bb,APMR,SWPS,Emerging,Beginner,In-person,2023-03-05,2023-03-09,5,Yes,Bachelor,Information and Communication Technology,3.96,5.0,Graduate,No Job,No,0,21-32
d2ca0d2b-f0f7-4b7d-a730-bb62b3040024,19,Male,Riyadh Region,Riyadh,9f691119-a59c-4051-a370-309619cf31dd,CAUF,SWPS,Traditional,Beginner,In-person,2023-04-02,2023-04-06,5,Yes,Bachelor,Information and Communication Technology,4.0,5.0,Student,No Job,No,0,19-41
169e14b3-a989-49c3-8fe4-6d48d682e94c,39,Female,Riyadh Region,Riyadh,d88df56f-8f15-4758-9dd5-8e4fce0db0e0,CAUF,SWPS,Traditional,Beginner,In-person,2022-10-09,2022-10-13,5,Yes,Master,Information and Communication Technology,4.75,5.0,Student,No Job,No,1,19-39
81198683-5c5b-4872-ad57-b8fbd69af20a,36,Male,Medina Region,Medina,316f015d-7efd-4e3c-9e36-df45fdebfe91,APMR,No sub,Emerging,Intermediate,Remote,2023-10-15,2023-10-26,12,Yes,Bachelor,Information and Communication Technology,3.64,5.0,Employed,Full-time,Yes,0,21-40
21a4ef57-e7bf-487e-907b-a13abf50f8ba,28,Female,Hail Region,Hail,ce3562c8-8d27-4ffb-8dfc-e1dd4527b32a,PCRF,PCRF,Traditional,Beginner,Remote,2023-01-15,2023-01-19,5,No,Bachelor,Arts and Humanities,2.1,4.0,Graduate,No Job,No,0,19-46
b932f06f-d023-4894-a2da-27212ea8e64c,26,Female,Eastern Province,Dammam,71232fc2-3531-4297-a355-d83628f945bb,APMR,SWPS,Emerging,Intermediate,In-person,2023-03-05,2023-03-09,5,Yes,Bachelor,Information and Communication Technology,4.68,5.0,Employed,Full-time,Yes,0,21-32
a1d747fa-fb8d-4427-af21-40431e6fb2ed,22,Female,Makkah Region,Jeddah,451d680f-e067-41c0-a998-6b3da3963bca,CAUF,SWPS,Traditional,Intermediate,Remote,2023-10-08,2023-10-12,5,Yes,Bachelor,Information and Communication Technology,4.0,5.0,Student,No Job,No,0,19-42
f01bf804-c95e-4b9b-8d87-353ea4e778bc,44,Male,Riyadh Region,Riyadh,cbbba769-bb8f-43f2-a24d-8ac13a74caff,CAUF,CRDP,Traditional,Beginner,In-person,2023-05-28,2023-06-01,5,Yes,Bachelor,"Business, Management and Law",3.8,5.0,Freelance,Flexible,Yes,0,19-44
3e47642e-3050-4122-a766-7ac43dbc53d3,21,Male,Riyadh Region,Riyadh,355355c1-348f-42b9-b3dc-0820a3efa80f,CAUF,SWPS,Supportive,Intermediate,In-person,2022-10-09,2022-11-17,40,Yes,Diploma,Information and Communication Technology,4.75,5.0,Graduate,No Job,No,0,20-35
15a79760-ec04-4a21-bec0-3d4ea8eb90e3,34,Female,Riyadh Region,Riyadh,2b233479-c1fa-49e5-8591-3524e22f88df,PCRF,PCRF,Traditional,Intermediate,In-person,2023-08-06,2023-08-10,5,Yes,Bachelor,Information and Communication Technology,4.99,5.0,Employed,Full-time,Yes,0,18-34
9bc9fbf8-4261-4be3-a923-48158fcdbf6a,26,Male,Riyadh Region,Riyadh,bfe7c8aa-789e-4239-8043-8e7554fa564a,TOSL,No sub,Traditional,Intermediate,In-person,2023-10-22,2023-12-14,54,Yes,Bachelor,Information and Communication Technology,4.0,5.0,Unemployed,No Job,No,0,22-43
7f09c57a-1126-4b7b-be3b-5832026f552a,24,Male,Riyadh Region,Riyadh,c49987af-b421-4b88-b36a-a0ec91d95aa3,GRST,INFA,Traditional,Intermediate,In-person,2023-05-07,2023-05-11,5,Yes,Bachelor,Information and Communication Technology,3.37,5.0,Employed,Full-time,Yes,0,24-41
2595920e-853f-4ace-9d9e-f31ae9a66a61,28,Male,Riyadh Region,Riyadh,1c8a5fbd-9986-486f-9d9b-b50568f2589b,PCRF,PCRF,Traditional,Advanced,In-person,2023-02-12,2023-03-02,19,Yes,Bachelor,Information and Communication Technology,2.7,5.0,Employed,Full-time,Yes,1,21-46
87e95c4d-667a-4141-b41c-9e7d9614f148,22,Female,Eastern Province,Dhahran,ee1206d8-ea7a-492e-af9d-24d6f4039e18,PCRF,PCRF,Emerging,Beginner,In-person,2023-04-02,2023-04-06,5,Yes,Bachelor,Information and Communication Technology,4.43,5.0,Graduate,No Job,No,0,20-42
0e1e0edf-ff20-441c-aa94-9e24332448c0,29,Male,Riyadh Region,Riyadh,c5df4638-1aac-495d-8968-44b8440930bb,INFA,INFA,Traditional,Beginner,In-person,2023-03-05,2023-03-16,12,Yes,Bachelor,"Engineering, Manufacturing and Construction",3.97,5.0,Employed,Full-time,Yes,0,21-42
7953b610-43e9-4454-904f-e63566e18449,24,Male,Riyadh Region,Riyadh,a5a9e969-2d2d-4a17-a8e9-b1589d970847,CAUF,SWPS,Emerging,Beginner,In-person,2022-12-11,2022-12-22,12,Yes,Bachelor,Information and Communication Technology,3.68,5.0,Employed,Full-time,Yes,0,20-32
780bd31f-ef6e-411f-8922-37b7026f290a,33,Male,Riyadh Region,Riyadh,ab263106-20a8-42aa-9626-278e62ae3a49,CAUF,SWPS,Traditional,Advanced,In-person,2023-11-05,2023-11-09,5,Yes,Bachelor,Information and Communication Technology,4.13,5.0,Employed,Full-time,Yes,0,22-49
61e3371e-7226-4c76-98cf-de64f3decb88,22,Female,Makkah Region,Jeddah,71232fc2-3531-4297-a355-d83628f945bb,APMR,SWPS,Traditional,Beginner,In-person,2023-03-05,2023-03-09,5,Yes,Bachelor,Information and Communication Technology,4.39,5.0,Student,No Job,No,0,21-32
8b85935a-0ba6-4df9-96b9-ccebad2d08cc,25,Female,Qassim Region,Riyadh Khubar,bc72074a-cac8-4dab-9530-018072bbbcd2,APMR,SRTA,Traditional,Advanced,In-person,2023-06-11,2023-06-22,12,Yes,Bachelor,Information and Communication Technology,4.57,5.0,Graduate,No Job,No,0,20-41
41dcb9b4-2830-44f8-be3e-8ca4b03df2aa,31,Female,Hail Region,Hail,f6feebca-cf2e-49f8-b3df-f3bb115cd241,APMR,SRTA,Emerging,Beginner,Remote,2023-11-12,2023-11-16,5,No,Bachelor,Information and Communication Technology,2.0,4.0,Unemployed,No Job,No,1,19-38
7ab9d92f-73c7-4370-bcb8-daf8396dbf8d,38,Male,Riyadh Region,Riyadh,549a26f0-c3f0-44b9-bb42-29dfe506cfbd,APMR,KLTM,Emerging,Intermediate,In-person,2023-05-21,2023-06-15,26,Yes,PhD,"Engineering, Manufacturing and Construction",0.0,5.0,Employed,Full-time,Yes,0,20-49
10ed0cbc-152b-46a2-b1e2-0caa6df6b2ee,38,Male,Riyadh Region,Riyadh,0d12d5ef-7965-4a0d-a18c-7cc826c4f971,APMR,SRTA,Supportive,Beginner,In-person,2022-11-27,2022-12-01,5,Yes,Master,Information and Communication Technology,4.8,5.0,Employed,Full-time,Yes,0,24-42
5eb695e6-fb78-4e3d-b074-b066bd0aeddb,22,Female,Riyadh Region,Riyadh,8605fbf3-9000-4492-b066-e2f1523abc79,CAUF,SWPS,Traditional,Beginner,In-person,2022-10-02,2022-10-20,19,Yes,Bachelor,Information and Communication Technology,4.9,5.0,Student,No Job,No,0,20-38
adfbb582-95a9-4a2c-856f-de3f79679316,21,Female,Riyadh Region,Riyadh,2ec15f6b-233b-428a-b9f5-e40bc8d14cf9,TOSL,TOSL,Traditional,Beginner,In-person,2023-07-23,2023-08-24,33,Yes,Bachelor,Information and Communication Technology,4.77,5.0,Student,No Job,No,0,21-38
ca062326-4965-4152-aff1-3a3b5a572b42,23,Female,Riyadh Region,Riyadh,6aaa885d-11b5-4931-ac60-cad0d3a56ae5,CAUF,SWPS,Traditional,Intermediate,In-person,2023-07-23,2023-09-14,54,Yes,Bachelor,Information and Communication Technology,5.0,5.0,Employed,Full-time,Yes,1,21-34
55c14f18-f850-401f-a424-c606e0398e03,26,Female,Eastern Province,Dammam,aab6e8f7-5f67-4691-b6a9-6b1004cb98cd,APMR,SRTA,Traditional,Intermediate,In-person,2023-03-12,2023-03-16,5,Yes,Bachelor,Information and Communication Technology,4.71,5.0,Graduate,No Job,No,0,21-57
882fe46a-4055-4ea5-a9d2-648492fe6e1b,40,Male,Riyadh Region,Riyadh,3218820e-5fc3-4dcb-8c23-17ac8de5e4b0,GRST,INFA,Traditional,Intermediate,In-person,2023-02-05,2023-02-09,5,Yes,Master,"Business, Management and Law",4.75,5.0,Employed,Full-time,Yes,1,20-45
27ab1e24-9e30-4de5-a81b-a1b012601edc,24,Male,Eastern Province,Khafji,c8b4f6d3-7705-4373-b2e0-a110f416e893,CAUF,SWPS,Traditional,Advanced,Remote,2022-07-31,2022-09-22,54,Yes,Bachelor,Information and Communication Technology,3.49,4.0,Employed,Full-time,Yes,0,22-43
52aa89c9-e1cd-48ce-a0ce-2b5d6ed29fa2,23,Female,Riyadh Region,Riyadh,321e4dc8-c3c4-4173-bca5-59a0bd9f327c,PCRF,PCRF,Traditional,Intermediate,In-person,2023-03-12,2023-03-23,12,Yes,Bachelor,Information and Communication Technology,3.89,5.0,Employed,Full-time,Yes,0,23-42
33b7f876-403d-4150-84d2-d24da45ee139,25,Female,Riyadh Region,Riyadh,1dcb8c62-4789-4e37-80d3-affdc652522c,CAUF,SWPS,Traditional,Beginner,In-person,2022-09-04,2022-09-15,12,Yes,Bachelor,Information and Communication Technology,4.29,5.0,Employed,Full-time,Yes,0,20-55
9ab7d7ac-a79a-420a-a581-ac81d64f2345,23,Male,Makkah Region,Taif,bc72074a-cac8-4dab-9530-018072bbbcd2,APMR,SRTA,Supportive,Beginner,In-person,2023-06-11,2023-06-22,12,Yes,Bachelor,Information and Communication Technology,4.0,5.0,Student,No Job,No,0,20-41
f8ace646-f4f2-4e79-8a43-a129f130f377,24,Female,Riyadh Region,Riyadh,bfe7c8aa-789e-4239-8043-8e7554fa564a,TOSL,No sub,Traditional,Intermediate,In-person,2023-05-14,2023-06-22,40,Yes,Bachelor,Information and Communication Technology,3.15,4.0,Employed,Full-time,Yes,1,22-43
4c76f658-8543-4a2f-bd72-60908c514246,31,Male,Riyadh Region,Riyadh,0fd432b1-7779-49cb-b203-000b90c9a6dd,ABIR,INFA,Supportive,Advanced,In-person,2023-01-15,2023-01-26,12,Yes,Bachelor,Information and Communication Technology,4.35,5.0,Employed,Full-time,Yes,0,22-42
21645153-364e-456c-af95-8bc75261d36d,34,Female,Riyadh Region,Riyadh,eaa49c92-77da-4177-9970-0146981a1b50,APMR,SRTA,Traditional,Intermediate,In-person,2023-03-05,2023-03-16,12,Yes,Bachelor,Information and Communication Technology,3.2,5.0,Unemployed,No Job,No,0,20-42
d527906e-f805-48b9-8204-7ff1a031254d,23,Female,Riyadh Region,Riyadh,2fae1242-c8be-49f1-99bb-01f6edb0b464,PCRF,PCRF,Traditional,Beginner,In-person,2023-07-16,2023-07-27,12,Yes,Bachelor,Information and Communication Technology,4.43,5.0,Employed,Full-time,Yes,0,22-41
4b383f21-41ca-4457-aeb3-8ae649bc2173,29,Male,Riyadh Region,Riyadh,83376397-e2bf-46b0-a105-32158e2d1de3,CAUF,SWPS,Traditional,Intermediate,In-person,2023-01-01,2023-01-20,20,Yes,Bachelor,Information and Communication Technology,3.83,5.0,Employed,Full-time,Yes,0,19-29
3daee23b-0634-4901-aa47-5eeed4e87488,29,Male,Eastern Province,Dammam,ca70e847-57d2-4aad-862a-423e3076577a,CAUF,SWPS,Traditional,Beginner,In-person,2022-09-11,2022-09-15,5,No,Bachelor,Information and Communication Technology,3.78,4.0,Student,No Job,No,0,16-30
f3f654fd-495f-466f-9974-0abd1d1fa9aa,41,Female,Riyadh Region,Riyadh,1d84b96c-af85-4ced-babc-31c369ee9ab0,CAUF,No sub,Traditional,Beginner,In-person,2023-04-09,2023-04-13,5,Yes,Bachelor,"Natural Sciences, Mathematics and Statistics",3.99,5.0,Employed,Full-time,Yes,1,19-52
32d79caa-97ff-4137-a466-19849f218a4d,24,Female,Riyadh Region,Riyadh,e006900d-05a9-4c2b-a36f-0ffb9fce44cd,APMR,No sub,Traditional,Intermediate,In-person,2023-07-23,2023-09-14,54,Yes,Bachelor,Information and Communication Technology,4.0,5.0,Unemployed,No Job,No,0,16-33
4f24e562-dddc-4940-8844-04dc1dbb5e9f,21,Female,Makkah Region,Jeddah,c72206c7-3127-4d96-a458-fc9ccd90b4a8,APMR,ASCW,Traditional,Advanced,Remote,2023-04-30,2023-05-11,12,Yes,Bachelor,Information and Communication Technology,4.63,5.0,Student,No Job,No,0,19-48
9f5cfaa6-8b38-4f1e-829b-8168aebdc7fe,32,Female,Eastern Province,Dammam,a342d46f-2357-4398-958c-a0a759f5d5eb,APMR,SRTA,Traditional,Intermediate,Remote,2023-09-17,2023-09-28,12,Yes,Bachelor,Information and Communication Technology,2.85,4.0,Employed,Full-time,Yes,0,20-46
4c115ad8-50e0-4910-aaf4-3415b99ec3a6,26,Female,Riyadh Region,Riyadh,21c233a1-0101-44e6-8af8-39d545bddaaf,PCRF,PCRF,Traditional,Beginner,In-person,2023-11-26,2023-11-30,5,Yes,Bachelor,Information and Communication Technology,4.0,4.0,Employed,Full-time,Yes,1,18-35
e0a97e5c-c25b-4c44-88f2-6328022af760,37,Male,Riyadh Region,Riyadh,1b546d80-2ed0-42e6-9867-61b3d2f92d50,GRST,INFA,Traditional,Intermediate,In-person,2023-08-13,2023-08-17,5,Yes,Master,"Business, Management and Law",3.8,5.0,Employed,Full-time,Yes,0,22-41
8408d6ee-a24c-4680-86dc-9b22c530b351,27,Female,Riyadh Region,Riyadh,dd44bcda-1cac-4a3c-a116-38a43ed584ac,CAUF,SWPS,Traditional,Advanced,Remote,2023-01-15,2023-02-09,26,No,Diploma,Information and Communication Technology,4.0,5.0,Employed,Full-time,Yes,1,20-42
2a466258-98ee-444d-843a-aa49ad0fbcdf,23,Male,Riyadh Region,Riyadh,74e75422-7dc1-4e2c-b7bf-60adf28a9d25,CAUF,SWPS,Supportive,Intermediate,In-person,2022-09-12,2022-09-20,9,Yes,Bachelor,Information and Communication Technology,4.04,5.0,Graduate,No Job,No,0,20-37
10d3f526-1563-4fa2-91c9-ad2e4471f474,31,Female,Riyadh Region,Riyadh,c1ade348-9775-4501-b050-252d5c5e6468,CAUF,SWPS,Traditional,Beginner,In-person,2022-12-18,2022-12-22,5,Yes,Bachelor,Information and Communication Technology,4.56,5.0,Employed,Full-time,Yes,0,19-41
aaa70a39-1602-4b5c-aa5e-5373f94c9d2c,39,Male,Riyadh Region,Riyadh,c2900937-7d75-4d3e-a071-04d1aed3a826,CAUF,CRDP,Traditional,Beginner,In-person,2023-01-01,2023-01-05,5,No,Bachelor,"Social Sciences, Journalism and Media",3.5,5.0,Employed,Full-time,Yes,1,19-39
a348d5dd-bbe4-4d07-a414-19cfe4fba541,22,Male,Riyadh Region,Riyadh,32bce2ad-426a-4096-b7d0-78b5f30bd8a0,ABIR,INFA,Emerging,Beginner,In-person,2023-01-15,2023-01-26,12,No,Bachelor,Information and Communication Technology,3.29,4.0,Employed - Student,Internship,Yes,0,20-43
d53c9e64-31f8-44d4-8d72-102254861f58,23,Male,Riyadh Region,Riyadh,67e5e2cf-c57d-47b3-9c5c-3906aa07d99b,CAUF,SWPS,Traditional,Intermediate,In-person,2022-10-16,2022-12-08,54,Yes,Bachelor,Information and Communication Technology,4.63,5.0,Employed,Full-time,Yes,0,23-32
735b6722-677d-4f0e-ae84-c0b6826d20aa,25,Male,Riyadh Region,Riyadh,f4781655-baa0-421c-af96-8bb8df6590c4,PCRF,PCRF,Traditional,Beginner,In-person,2023-06-11,2023-06-15,5,Yes,Bachelor,Information and Communication Technology,4.71,5.0,Employed,Full-time,Yes,0,24-41
6985487e-588a-4788-a0f8-e94e0441ac4f,27,Male,Riyadh Region,Riyadh,55a8f0c7-7fdc-4574-9828-44e5979f7c78,PCRF,PCRF,Traditional,Advanced,In-person,2023-05-07,2023-05-11,5,Yes,Bachelor,Information and Communication Technology,4.41,5.0,Unemployed,No Job,No,0,24-45
db6f2c80-4d96-4f9e-b9f8-929d5714dbbd,32,Male,Riyadh Region,Riyadh,4c255030-eed6-40ca-bd10-ff197b3ce310,APMR,SRTA,Traditional,Beginner,In-person,2023-01-29,2023-02-02,5,Yes,Master,Information and Communication Technology,3.69,4.0,Employed,Full-time,Yes,0,24-49
55471948-6dfe-440d-8f70-6079c24a3bbf,20,Female,Riyadh Region,Riyadh,fcfa11cb-7c8f-40af-8922-aa0e38b2ba63,CAUF,SWPS,Traditional,Beginner,In-person,2022-09-25,2022-09-29,5,Yes,Bachelor,Arts and Humanities,4.0,5.0,Freelance,Flexible,Yes,0,18-48
c4b7ffc5-349f-40d6-ae27-8e043940baf2,21,Female,Asir Region,Abha,c72206c7-3127-4d96-a458-fc9ccd90b4a8,APMR,ASCW,Traditional,Advanced,Remote,2023-04-30,2023-05-11,12,No,Bachelor,Information and Communication Technology,4.0,5.0,Student,No Job,No,0,19-48
e4abdd65-c94f-4c5d-a1cf-674d0eba3870,27,Female,Riyadh Region,Riyadh,c1ade348-9775-4501-b050-252d5c5e6468,CAUF,SWPS,Traditional,Beginner,In-person,2022-12-18,2022-12-22,5,Yes,Bachelor,Information and Communication Technology,4.27,5.0,Employed,Full-time,Yes,0,19-41
bf3ebf84-1e64-4e05-be6a-997971c04b34,24,Female,Riyadh Region,Riyadh,9b4cedaa-fac0-4eac-aa4b-b05b6a0c97ff,PCRF,PCRF,Traditional,Intermediate,In-person,2024-01-07,2024-01-18,12,Yes,Bachelor,Information and Communication Technology,4.67,5.0,Employed,Full-time,Yes,0,21-41
49b50208-6fef-436c-be24-85c3681ac393,25,Male,Riyadh Region,Riyadh,ce173b66-cd22-4a7a-9cb5-c872f6942f50,PCRF,PCRF,Traditional,Beginner,In-person,2023-07-23,2023-07-27,5,Yes,Bachelor,Information and Communication Technology,4.63,5.0,Employed,Full-time,Yes,0,23-40
415cfcb1-8dfa-459d-b719-d942cc5e19e1,44,Male,Riyadh Region,Riyadh,0d6336e2-4a79-4c32-8f15-073f9a4f6976,PCRF,PCRF,Traditional,Beginner,In-person,2023-10-29,2023-11-09,12,Yes,Diploma,Information and Communication Technology,4.0,5.0,Employed,Full-time,Yes,0,19-48
91294ed8-bc11-48be-b581-76a04b282582,32,Male,Riyadh Region,Riyadh,ed858045-a991-4fac-842e-5ca7e5ee0fb3,PCRF,PCRF,Traditional,Intermediate,In-person,2023-08-06,2023-08-10,5,Yes,Bachelor,Information and Communication Technology,2.58,4.0,Employed,Full-time,Yes,0,22-45
6437d351-aafd-4922-8a01-8b1d64d3c73a,35,Male,Medina Region,Medina,ee1206d8-ea7a-492e-af9d-24d6f4039e18,PCRF,PCRF,Emerging,Beginner,Remote,2023-04-02,2023-04-06,5,Yes,Bachelor,Information and Communication Technology,4.87,5.0,Employed,Full-time,Yes,0,20-42
7c9618b3-f75d-4df0-a2f6-c613d6bfefe6,24,Male,Riyadh Region,Riyadh,2ec15f6b-233b-428a-b9f5-e40bc8d14cf9,TOSL,TOSL,Traditional,Beginner,In-person,2023-07-23,2023-08-24,33,Yes,Bachelor,Information and Communication Technology,2.96,4.0,Graduate,No Job,No,0,21-38
2350b46c-b378-45bd-933d-63ba0e19c569,38,Male,Riyadh Region,Riyadh,ab263106-20a8-42aa-9626-278e62ae3a49,CAUF,SWPS,Traditional,Advanced,In-person,2023-09-03,2023-09-14,12,Yes,Master,Information and Communication Technology,3.9,4.0,Employed,Full-time,Yes,0,22-49
26575d02-bb4f-43a2-b7bb-7c77d12b87ff,26,Male,Riyadh Region,Riyadh,2ef39820-72d1-4d8f-be97-2d71f3737685,PCRF,PCRF,Traditional,Advanced,In-person,2023-05-14,2023-05-17,4,Yes,Bachelor,"Natural Sciences, Mathematics and Statistics",4.02,5.0,Employed,Full-time,Yes,0,25-44
1ecd0fe6-d97b-4759-a6e2-852e9ea9d0af,20,Female,Riyadh Region,Riyadh,1dcb8c62-4789-4e37-80d3-affdc652522c,CAUF,SWPS,Traditional,Beginner,In-person,2022-11-13,2022-11-24,12,No,Bachelor,Information and Communication Technology,3.8,5.0,Student,No Job,No,1,20-55
ff8c15fd-0f04-467f-9a10-91e94fa43390,23,Female,Medina Region,Yanbu,c8b4f6d3-7705-4373-b2e0-a110f416e893,CAUF,SWPS,Traditional,Beginner,Remote,2022-07-31,2022-09-22,54,Yes,Bachelor,Information and Communication Technology,5.0,5.0,Employed,Full-time,Yes,0,22-43
43bd3175-24b0-4d87-ad97-35c49250eb9c,23,Female,Riyadh Region,Riyadh,1f09a274-8f35-41a1-9a5e-61a5f1cb98fc,TOSL,No sub,Traditional,Intermediate,In-person,2023-07-23,2023-09-14,54,Yes,Bachelor,Information and Communication Technology,3.57,4.0,Graduate,No Job,No,0,22-40
37cf237d-5c8a-401b-be54-9c4afd80c880,37,Male,Riyadh Region,Riyadh,6432991a-ddb5-45ca-95fc-d9e8d696be85,CAUF,SWPS,Traditional,Beginner,Remote,2022-10-23,2022-10-27,5,Yes,Master,"Engineering, Manufacturing and Construction",3.83,4.0,Employed,Full-time,Yes,0,19-37
da018872-8394-4221-b02b-3dae0444a164,23,Male,Riyadh Region,Riyadh,549a26f0-c3f0-44b9-bb42-29dfe506cfbd,APMR,KLTM,Emerging,Intermediate,In-person,2023-05-21,2023-06-15,26,Yes,Bachelor,Information and Communication Technology,4.0,5.0,Employed,Full-time,Yes,0,20-49
f9fca9ab-216c-4b80-b851-682ae4bc1007,21,Female,Makkah Region,Jeddah,daf89fda-a75f-487c-a30c-0b65de513e32,CAUF,No sub,Supportive,Beginner,Remote,2023-07-16,2023-07-20,5,No,Secondary,No College,97.8,100.0,Student,No Job,No,0,18-43
0825468a-00b1-4de5-9fe0-17e03fa5c8f3,24,Male,Makkah Region,Jeddah,5ab61376-f20b-4e5a-bce4-22b8890bbc2e,APMR,SRTA,Traditional,Beginner,Remote,2023-09-10,2023-09-14,5,Yes,Bachelor,Information and Communication Technology,3.96,5.0,Graduate,No Job,No,0,18-38
9a17215f-46ce-4776-8a66-c531bec70790,23,Female,Riyadh Region,Riyadh,297e0bca-74b1-4533-86f9-2547b128c5d3,TOSL,TOSL,Traditional,Beginner,In-person,2023-03-30,2023-12-02,248,Yes,Bachelor,Information and Communication Technology,3.83,5.0,Unemployed,No Job,No,0,23-37
269c6e78-5f1f-43b8-acb8-7e35cdc207a2,21,Female,Riyadh Region,Riyadh,9b4cedaa-fac0-4eac-aa4b-b05b6a0c97ff,PCRF,PCRF,Traditional,Intermediate,In-person,2024-01-07,2024-01-18,12,Yes,Bachelor,Information and Communication Technology,4.41,5.0,Student,No Job,No,0,21-41
99b19b6e-5187-4a9b-9909-0dd6efd03964,23,Female,Eastern Province,Dammam,013916fa-85bd-46bc-80c8-f37c036fd142,PCRF,PCRF,Supportive,Advanced,In-person,2023-07-16,2023-08-24,40,No,Bachelor,Information and Communication Technology,4.0,5.0,Unemployed,No Job,No,1,16-37
2053c842-d051-4020-b8fb-6e5660d718f4,23,Male,Riyadh Region,Riyadh,4ad7a7dc-abcf-43fa-b2e3-07095e083661,PCRF,PCRF,Emerging,Advanced,In-person,2023-11-12,2023-11-16,5,Yes,Bachelor,Information and Communication Technology,4.13,5.0,Employed,Full-time,Yes,0,19-42
474b1e5c-5016-49f0-a918-6664a1345bfb,21,Female,Al-Baha Region,Al-Baha,04df155c-2eef-496e-b38e-30283b56249c,PCRF,PCRF,Traditional,Beginner,Remote,2023-12-31,2024-01-18,19,No,Bachelor,Information and Communication Technology,3.96,4.0,Employed,Full-time,Yes,1,18-31
d10ae5c8-3d70-4c65-9fb3-ab79d1c0ed6d,34,Female,Riyadh Region,Riyadh,549a26f0-c3f0-44b9-bb42-29dfe506cfbd,APMR,KLTM,Emerging,Intermediate,In-person,2023-05-21,2023-06-15,26,Yes,Bachelor,Information and Communication Technology,3.8,5.0,Employed,Full-time,Yes,0,20-49
926ee854-211a-4f21-91b4-15dfac4dce1a,27,Female,Makkah Region,Jeddah,451d680f-e067-41c0-a998-6b3da3963bca,CAUF,SWPS,Traditional,Intermediate,Remote,2023-10-08,2023-10-12,5,Yes,Bachelor,Information and Communication Technology,4.6,5.0,Unemployed,No Job,No,1,19-42
16f75bff-21db-4f3e-8d29-0c1964c668c9,24,Male,Riyadh Region,Riyadh,2fae1242-c8be-49f1-99bb-01f6edb0b464,PCRF,PCRF,Traditional,Beginner,In-person,2023-07-16,2023-07-27,12,Yes,Bachelor,Information and Communication Technology,3.5,5.0,Freelance,Flexible,Yes,0,22-41
52bd0703-64d1-4ca9-80f6-78d09624d1e3,25,Male,Riyadh Region,Riyadh,74e75422-7dc1-4e2c-b7bf-60adf28a9d25,CAUF,SWPS,Traditional,Intermediate,In-person,2022-09-12,2022-09-20,9,Yes,Bachelor,Information and Communication Technology,3.8,5.0,Employed,Full-time,Yes,0,20-37
51e1078a-a626-494a-a391-b05b708644f0,30,Male,Riyadh Region,Riyadh,c49987af-b421-4b88-b36a-a0ec91d95aa3,GRST,INFA,Traditional,Intermediate,In-person,2023-05-07,2023-05-11,5,Yes,Bachelor,Information and Communication Technology,4.49,5.0,Employed,Full-time,Yes,0,24-41
5983764b-ad50-4f98-8080-3eaaa9202244,23,Female,Qassim Region,Buraidah,aab6e8f7-5f67-4691-b6a9-6b1004cb98cd,APMR,SRTA,Traditional,Intermediate,In-person,2023-03-12,2023-03-16,5,Yes,Bachelor,Information and Communication Technology,4.5,5.0,Graduate,No Job,No,0,21-57
904512b7-13b2-4693-a717-bb3f07b03307,25,Male,Makkah Region,Holy Capital,5ab61376-f20b-4e5a-bce4-22b8890bbc2e,APMR,SRTA,Traditional,Beginner,Remote,2023-09-10,2023-09-14,5,Yes,Bachelor,"Natural Sciences, Mathematics and Statistics",3.0,4.0,Unemployed,No Job,No,0,18-38
eb8bc2e2-d0cc-4907-aabe-dbdf19f33abe,22,Female,Riyadh Region,Riyadh,555795c5-5a97-43ae-ae84-cba8e6848fd7,APMR,No sub,Traditional,Beginner,In-person,2023-07-16,2023-07-20,5,Yes,Bachelor,Information and Communication Technology,4.61,5.0,Graduate,No Job,No,0,20-49
